nome_fundo,nome_imovel,cnpj_fundo,quantidade_cotas_emitidas,nome_administradores,segmento_atuacao,latitude,longitude
OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIÁRIO,Aretê - Alto Ybirá,01.235.622/0001-61,969205.0,BRL TRUST DTVM S.A.,Híbrido,-22.7212864,-41.9827153
OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIÁRIO,Cardeal Leme,01.235.622/0001-61,969205.0,BRL TRUST DTVM S.A.,Híbrido,-22.88899,-43.12314
OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIÁRIO,Marechal Camara,01.235.622/0001-61,969205.0,BRL TRUST DTVM S.A.,Híbrido,-22.9100191,-43.1691888
OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIÁRIO,CESBOM,01.235.622/0001-61,969205.0,BRL TRUST DTVM S.A.,Híbrido,-19.73639,-45.25222
OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIÁRIO,Edificio Center Shopping,01.235.622/0001-61,969205.0,BRL TRUST DTVM S.A.,Híbrido,-19.6226795,-43.2261225
OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIÁRIO,Carioca,01.235.622/0001-61,969205.0,BRL TRUST DTVM S.A.,Híbrido,-22.9063717,-43.1787096
OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIÁRIO,Esquina 98,01.235.622/0001-61,969205.0,BRL TRUST DTVM S.A.,Híbrido,-8.0578096,-34.896475
OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIÁRIO,Touch,01.235.622/0001-61,969205.0,BRL TRUST DTVM S.A.,Híbrido,-22.960395,-43.204945
OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIÁRIO,Av Mem de Sá,01.235.622/0001-61,969205.0,BRL TRUST DTVM S.A.,Híbrido,-22.9118189,-43.1886406
OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIÁRIO,"Uruguaiana, 78",01.235.622/0001-61,969205.0,BRL TRUST DTVM S.A.,Híbrido,-22.9009321,-43.1821395
OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIÁRIO,Crystal Blue,01.235.622/0001-61,969205.0,BRL TRUST DTVM S.A.,Híbrido,-20.31944,-40.33778
OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIÁRIO,Iluminato,01.235.622/0001-61,969205.0,BRL TRUST DTVM S.A.,Híbrido,-22.945823,-43.1879575
OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIÁRIO,Rio Branco 45,01.235.622/0001-61,969205.0,BRL TRUST DTVM S.A.,Híbrido,-22.9056066,-43.1775058
OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIÁRIO,Presidente Antonio Carlos,01.235.622/0001-61,969205.0,BRL TRUST DTVM S.A.,Híbrido,-22.9049634,-43.1739932
OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIÁRIO,Miraggio,01.235.622/0001-61,969205.0,BRL TRUST DTVM S.A.,Híbrido,-22.9266624,-43.0954526
OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIÁRIO,Teofilo Otoni 24,01.235.622/0001-61,969205.0,BRL TRUST DTVM S.A.,Híbrido,-18.0445792,-41.110894
OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIÁRIO,Senhor dos Passos 107,01.235.622/0001-61,969205.0,BRL TRUST DTVM S.A.,Híbrido,-22.88899,-43.12314
OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIÁRIO,Toscanini,01.235.622/0001-61,969205.0,BRL TRUST DTVM S.A.,Híbrido,-19.94042,-43.9396421
OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIÁRIO,Innovitá,01.235.622/0001-61,969205.0,BRL TRUST DTVM S.A.,Híbrido,-22.92712,-43.23058
OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIÁRIO,Dom Gerado 46,01.235.622/0001-61,969205.0,BRL TRUST DTVM S.A.,Híbrido,-22.8979803,-43.1785824
OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIÁRIO,Dom Gerado 42,01.235.622/0001-61,969205.0,BRL TRUST DTVM S.A.,Híbrido,-22.8979803,-43.1785824
OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIÁRIO,Maison Laranjeiras,01.235.622/0001-61,969205.0,BRL TRUST DTVM S.A.,Híbrido,-22.9351728,-43.1886669
OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIÁRIO,Barão de Mesquita,01.235.622/0001-61,969205.0,BRL TRUST DTVM S.A.,Híbrido,-22.25,-42.5
OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIÁRIO,Costa Mare,01.235.622/0001-61,969205.0,BRL TRUST DTVM S.A.,Híbrido,-20.32972,-40.2925
OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIÁRIO,Itumbiara,01.235.622/0001-61,969205.0,BRL TRUST DTVM S.A.,Híbrido,-18.4175545,-49.2278016
OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ícono Parque,01.235.622/0001-61,969205.0,BRL TRUST DTVM S.A.,Híbrido,-22.9311221,-43.1762936
OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIÁRIO,"Conde de Bonfim,149",01.235.622/0001-61,969205.0,BRL TRUST DTVM S.A.,Híbrido,-22.88899,-43.12314
OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIÁRIO,Innovitá,01.235.622/0001-61,969205.0,BRL TRUST DTVM S.A.,Híbrido,-22.9111934,-43.2136743
OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIÁRIO,Senhor dos Passos 107,01.235.622/0001-61,969205.0,BRL TRUST DTVM S.A.,Híbrido,-22.9111934,-43.2136743
OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIÁRIO,Nurban,01.235.622/0001-61,969205.0,BRL TRUST DTVM S.A.,Híbrido,-22.9557132,-43.1817398
OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIÁRIO,All - Jardim Oceânico,01.235.622/0001-61,969205.0,BRL TRUST DTVM S.A.,Híbrido,-23.0063474,-43.3120427
OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIÁRIO,Glória Residencial,01.235.622/0001-61,969205.0,BRL TRUST DTVM S.A.,Híbrido,-22.9209679,-43.1764134
OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIÁRIO,Tiê Residencial,01.235.622/0001-61,969205.0,BRL TRUST DTVM S.A.,Híbrido,-22.9340221,-43.2383654
FUNDO DE INVESTIMENTO IMOBILIÁRIO MISTRAL,Centro Comercial e Empresarial Mostardeiro,01.497.954/0001-14,8703994.0,CORRETORA GERAL DE VALORES E CÂMBIO LTDA,Lajes Corporativas,-30.03306,-51.23
FUNDO DE INVESTIMENTO IMOBILIÁRIO MISTRAL,Edifício Maipú,01.497.954/0001-14,8703994.0,CORRETORA GERAL DE VALORES E CÂMBIO LTDA,Lajes Corporativas,-30.03306,-51.23
FUNDO DE INVESTIMENTO IMOBILIÁRIO MISTRAL,Prédio Comercial,01.497.954/0001-14,8703994.0,CORRETORA GERAL DE VALORES E CÂMBIO LTDA,Lajes Corporativas,-30.03306,-51.23
FUNDO DE INVESTIMENTO IMOBILIÁRIO MISTRAL,Centro Empresarial Presidente Kennedy,01.497.954/0001-14,8703994.0,CORRETORA GERAL DE VALORES E CÂMBIO LTDA,Lajes Corporativas,-30.03306,-51.23
FUNDO DE INVESTIMENTO IMOBILIÁRIO MISTRAL,Edifício Piratini,01.497.954/0001-14,8703994.0,CORRETORA GERAL DE VALORES E CÂMBIO LTDA,Lajes Corporativas,-30.03306,-51.23
FUNDO DE INVESTIMENTO IMOBILIÁRIO MISTRAL,Edifício Lafayette,01.497.954/0001-14,8703994.0,CORRETORA GERAL DE VALORES E CÂMBIO LTDA,Lajes Corporativas,-23.5830539,-46.6755091
FUNDO DE INVESTIMENTO IMOBILIÁRIO MISTRAL,EdifícioMartim Fierro,01.497.954/0001-14,8703994.0,CORRETORA GERAL DE VALORES E CÂMBIO LTDA,Lajes Corporativas,-30.03306,-51.23
FUNDO DE INVESTIMENTO IMOBILIÁRIO MISTRAL,Centro Empresarial Rio Guahyba,01.497.954/0001-14,8703994.0,CORRETORA GERAL DE VALORES E CÂMBIO LTDA,Lajes Corporativas,54.89793,23.89815
FUNDO FORTALEZA DE INVESTIMENTO IMOBILIÁRIO,Dantas Barreto,01.601.918/0001-59,500000.0,RIO BRAVO INVESTIMENTOS DTVM LTDA,Híbrido,46.50011,-62.99868
FUNDO FORTALEZA DE INVESTIMENTO IMOBILIÁRIO,Joaquim Floriano,01.601.918/0001-59,500000.0,RIO BRAVO INVESTIMENTOS DTVM LTDA,Híbrido,-23.5854695,-46.6768162
FUNDO FORTALEZA DE INVESTIMENTO IMOBILIÁRIO,Eusébio Matoso,01.601.918/0001-59,500000.0,RIO BRAVO INVESTIMENTOS DTVM LTDA,Híbrido,-23.5724591,-46.7032803
FUNDO DE INVESTIMENTO IMOBILIÁRIO MEMORIAL OFFICE,Edificio Memorial Office Building,01.633.741/0001-72,508008.0,COINVALORES CCVM LTDA,Lajes Corporativas,-23.5261003,-46.6714693
FUNDO DE INVESTIMENTO IMOBILIÁRIO PÁTEO MOINHOS DE VENTO,Moinhos Shopping,01.636.325/0001-28,234900.0,BR-CAPITAL DIST. DE TÍTULOS E VALORES MOBILIÁRIOS S/A,Híbrido,-30.0236931,-51.2017362
FUNDO DE INVESTIMENTO IMOBILIÁRIO PÁTEO MOINHOS DE VENTO,Hotel Hilton Porto Alegre,01.636.325/0001-28,234900.0,BR-CAPITAL DIST. DE TÍTULOS E VALORES MOBILIÁRIOS S/A,Híbrido,-30.0236931,-51.2017362
SCP FUNDO DE INVESTIMENTO IMOBILIÁRIO,Shopping Center Piedade,01.657.856/0001-05,4200000.0,BR-CAPITAL DIST. DE TÍTULOS E VALORES MOBILIÁRIOS S/A,Shoppings,-12.985,-38.51
FUNDO BRASÍLIO MACHADO DE INVESTIMENTO IMOBILIÁRIO,Ed Brasílio Machado,02.027.437/0001-44,143700.0,RIO BRAVO INVESTIMENTOS DTVM LTDA,Lajes Corporativas,-23.5956296,-46.6908669
LOGINVEST FUNDO DE INVESTIMENTO IMOBILIÁRIO INDUSTRIAL,Contagem,02.508.235/0001-14,17100.0,RIO BRAVO INVESTIMENTOS DTVM LTDA,Logística,-19.93167,-44.05361
FUNDO DE INVESTIMENTO IMOBILIÁRIO PROJETO ÁGUA BRANCA,Edifício New York e Los Angeles,03.251.720/0001-18,750000.0,COINVALORES C.C.V.M LTDA,Lajes Corporativas,-23.5259537,-46.6765551
FUNDO DE INVESTIMENTO IMOBILIÁRIO SHOP. PÁTIO HIGIENÓPOLIS,Shopping Center,03.507.519/0001-59,608950.0,RIO BRAVO INVESTIMENTOS DTVM LTDA,Shoppings,-23.5411563,-46.6572357
FUNDO DE INVESTIMENTO IMOBILIARIO RIOBRAVO RENDA CORPORATIVA,JATOBÁ,03.683.056/0001-86,3690695.0,RIO BRAVO INVESTIMENTOS DTVM LTDA,Lajes Corporativas,-23.5475,-46.63611
FUNDO DE INVESTIMENTO IMOBILIARIO RIOBRAVO RENDA CORPORATIVA,EDIFÍCIO BRAVO! PAULISTA,03.683.056/0001-86,3690695.0,RIO BRAVO INVESTIMENTOS DTVM LTDA,Lajes Corporativas,-23.5691848,-46.6488439
FUNDO DE INVESTIMENTO IMOBILIARIO RIOBRAVO RENDA CORPORATIVA,PQ CULTURAL PAULISTA,03.683.056/0001-86,3690695.0,RIO BRAVO INVESTIMENTOS DTVM LTDA,Lajes Corporativas,-23.5709249,-46.6455871
FUNDO DE INVESTIMENTO IMOBILIARIO RIOBRAVO RENDA CORPORATIVA,EDIFÍCIO GIRASSOL,03.683.056/0001-86,3690695.0,RIO BRAVO INVESTIMENTOS DTVM LTDA,Lajes Corporativas,-23.5535292,-46.6905655
FUNDO DE INVESTIMENTO IMOBILIARIO RIOBRAVO RENDA CORPORATIVA,PARQUE SANTOS,03.683.056/0001-86,3690695.0,RIO BRAVO INVESTIMENTOS DTVM LTDA,Lajes Corporativas,-23.03556,-49.16611
FUNDO DE INVESTIMENTO IMOBILIARIO RIOBRAVO RENDA CORPORATIVA,JK FINANCIAL CENTER,03.683.056/0001-86,3690695.0,RIO BRAVO INVESTIMENTOS DTVM LTDA,Lajes Corporativas,-23.5902071,-46.6806063
FUNDO DE INVESTIMENTO IMOBILIARIO RIOBRAVO RENDA CORPORATIVA,CONTINENTAL SQUARE,03.683.056/0001-86,3690695.0,RIO BRAVO INVESTIMENTOS DTVM LTDA,Lajes Corporativas,-23.5952144,-46.6835502
FUNDO DE INVESTIMENTO IMOBILIARIO RIOBRAVO RENDA CORPORATIVA,CANDELÁRIA CORPORATE,03.683.056/0001-86,3690695.0,RIO BRAVO INVESTIMENTOS DTVM LTDA,Lajes Corporativas,-22.88899,-43.12314
FUNDO DE INVESTIMENTO IMOBILIARIO RIOBRAVO RENDA CORPORATIVA,INTERNACIONAL RIO,03.683.056/0001-86,3690695.0,RIO BRAVO INVESTIMENTOS DTVM LTDA,Lajes Corporativas,-22.9280478,-43.1707385
FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOSPITAL DA CRIANCA,Instituto de Espec Pediatricas de SP - Hospital da Crianca,04.066.582/0001-60,200000.0,BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM,Hospital,-23.65364,-46.64649
FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOSPITAL DA CRIANCA,Instituto de Espec Pediatricas de SP - Hospital da Crianca,04.066.582/0001-60,200000.0,BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM,Hospital,-23.65364,-46.64649
FUNDO DE INVEST. IMOBILIÁRIO CONTINENTAL SQUARE FARIA LIMA,ED. CONTINENTAL SQUARE FARIA LIMA,04.141.645/0001-03,1380670.0,BR-CAPITAL DIST. DE TÍTULOS E VALORES MOBILIÁRIOS S/A,Híbrido,-3.811903,-38.5546796
STARK FUNDO DE INVESTIMENTO IMOBILIÁRIO-FII,IMOVEL CESTO,04.644.612/0001-78,1306216.4796358,RJI CORRETORA VALORES MOBILIARIOS LTDA,Títulos e Val. Mob.,-19.9239243,-43.9399306
FUNDO DE INVESTIMENTO IMOBILIARIO - FII TORRE NORTE,Torre Norte - Centro Empresarial Nacoes Unidas - CENU,04.722.883/0001-02,3935562.0,BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM,Lajes Corporativas,-22.0,-49.0
FUNDO DE INVESTIMENTO IMOBILIARIO - FII TORRE NORTE,Torre Norte - Centro Empresarial Nacoes Unidas - CENU,04.722.883/0001-02,3935562.0,BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM,Lajes Corporativas,-23.5475,-46.63611
FP. F ANDROMEDA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Condominio Perini Business Park,04.782.236/0001-88,3755484.0,COINVALORES C. C. V. M. LTDA.,Híbrido,-26.2353474,-48.8849552
FP. F ANDROMEDA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Condominio Business Park,04.782.236/0001-88,3755484.0,COINVALORES C. C. V. M. LTDA.,Híbrido,34.00043,-81.00009
FUNDO DE INVESTIMENTO IMOBILIÁRIO EUROPAR,Centro de Distribuição Anhanguera - CDA,05.437.916/0001-27,383936.0,COINVALORES  CCVM LTDA.,Logística,26.66667,87.5
FUNDO DE INVESTIMENTO IMOBILIÁRIO EUROPAR,Torre de Elevadores - Interlagos - SP,05.437.916/0001-27,383936.0,COINVALORES  CCVM LTDA.,Logística,-23.7014074,-46.7014607
FUNDO DE INVESTIMENTO IMOBILIÁRIO EUROPAR,Centro de Distribuição -Rio de Janeiro,05.437.916/0001-27,383936.0,COINVALORES  CCVM LTDA.,Logística,26.66667,85.5
FII EDIFÍCIO ALMIRANTE BARROSO,Ed Almirante Barroso,05.562.312/0001-02,104800.0,BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM,Lajes Corporativas,-22.9076805,-43.1758149
FUNDO DE INVESTIMENTO IMOBILIÁRIO EDIFÍCIO OURINVEST - FII,Edifício Ourinvest,06.175.262/0001-73,236000.0,OLIVEIRA TRUST DTVM S.A.,Lajes Corporativas,-23.5475,-46.63611
FUNDO DE INVESTIMENTO IMOBILIÁRIO EDIFÍCIO OURINVEST - FII,Edifício Ourinvest,06.175.262/0001-73,236000.0,OLIVEIRA TRUST DTVM S.A.,Lajes Corporativas,-23.5475,-46.63611
FUNDO DE INVESTIMENTO IMOBILIÁRIO EDIFÍCIO OURINVEST - FII,Edifício Ourinvest,06.175.262/0001-73,236000.0,OLIVEIRA TRUST DTVM S.A.,Lajes Corporativas,-23.5475,-46.63611
FUNDO DE INVESTIMENTO IMOBILIÁRIO EDIFÍCIO OURINVEST - FII,Edifício Ourinvest,06.175.262/0001-73,236000.0,OLIVEIRA TRUST DTVM S.A.,Lajes Corporativas,-23.5475,-46.63611
FUNDO DE INVESTIMENTO IMOBILIÁRIO EDIFÍCIO OURINVEST - FII,Edifício Ourinvest,06.175.262/0001-73,236000.0,OLIVEIRA TRUST DTVM S.A.,Lajes Corporativas,-23.5475,-46.63611
FUNDO DE INVESTIMENTO IMOBILIÁRIO EDIFÍCIO OURINVEST - FII,Edifício Ourinvest,06.175.262/0001-73,236000.0,OLIVEIRA TRUST DTVM S.A.,Lajes Corporativas,-23.5475,-46.63611
FUNDO DE INVESTIMENTO IMOBILIÁRIO EDIFÍCIO OURINVEST - FII,Edifício Ourinvest,06.175.262/0001-73,236000.0,OLIVEIRA TRUST DTVM S.A.,Lajes Corporativas,-23.5475,-46.63611
FUNDO DE INVESTIMENTO IMOBILIÁRIO EDIFÍCIO OURINVEST - FII,Edifício Ourinvest,06.175.262/0001-73,236000.0,OLIVEIRA TRUST DTVM S.A.,Lajes Corporativas,-23.5475,-46.63611
BB FUNDO DE INVESTIMENTO IMOBILIARIO PROGRESSIVO,Sede I - Brasilia,07.000.400/0001-46,130000.0,BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM,Lajes Corporativas,13.00917,42.73944
BB FUNDO DE INVESTIMENTO IMOBILIARIO PROGRESSIVO,CARJ - Rio de Janeiro,07.000.400/0001-46,130000.0,BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM,Lajes Corporativas,13.00917,42.73944
BB FUNDO DE INVESTIMENTO IMOBILIARIO PROGRESSIVO,Sede I - Brasilia,07.000.400/0001-46,130000.0,BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM,Lajes Corporativas,-26.0,-52.0
FII TORRE ALMIRANTE,Edificio Torre Almirante,07.122.725/0001-00,111177.0,BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM,Lajes Corporativas,-22.9072903,-43.1752939
FII SHOPPING PARQUE D. PEDRO,SHOPPING PARQUE DOM PEDRO II,07.224.019/0001-60,1467793.0,BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM,Shoppings,-22.90556,-47.06083
FII SHOPPING PARQUE D. PEDRO,SHOPPING PARQUE DOM PEDRO II,07.224.019/0001-60,1467793.0,BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM,Shoppings,-22.90556,-47.06083
FUNDO DE INVESTIMENTO IMOBILIARIO PENINSULA,REAL PARQUE,07.583.627/0001-61,224952.0,BANCO OURINVEST S.A.,Outros,-23.5600651,-46.711759
FUNDO DE INVESTIMENTO IMOBILIARIO PENINSULA,PARALELA,07.583.627/0001-61,224952.0,BANCO OURINVEST S.A.,Outros,-11.6586401,-39.0047693
FUNDO DE INVESTIMENTO IMOBILIARIO PENINSULA,GRANJA VIANA,07.583.627/0001-61,224952.0,BANCO OURINVEST S.A.,Outros,-23.5115,-47.4211
FUNDO DE INVESTIMENTO IMOBILIARIO PENINSULA,TAGUATINGA,07.583.627/0001-61,224952.0,BANCO OURINVEST S.A.,Outros,-23.5115,-47.4211
FUNDO DE INVESTIMENTO IMOBILIARIO PENINSULA,0305 - SUL,07.583.627/0001-61,224952.0,BANCO OURINVEST S.A.,Outros,38.5,-0.5
FUNDO DE INVESTIMENTO IMOBILIARIO PENINSULA,BRASÍLIA  NORTE,07.583.627/0001-61,224952.0,BANCO OURINVEST S.A.,Outros,-3.9840753,-79.1978314
FUNDO DE INVESTIMENTO IMOBILIARIO PENINSULA,Jd Paulistano,07.583.627/0001-61,224952.0,BANCO OURINVEST S.A.,Outros,45.39208,7.78866
FUNDO DE INVESTIMENTO IMOBILIARIO PENINSULA,SANTOS,07.583.627/0001-61,224952.0,BANCO OURINVEST S.A.,Outros,-23.9575729,-46.3264929
FUNDO DE INVESTIMENTO IMOBILIARIO PENINSULA,CURITIBA,07.583.627/0001-61,224952.0,BANCO OURINVEST S.A.,Outros,-25.4576469,-49.2708424
FUNDO DE INVESTIMENTO IMOBILIARIO PENINSULA,JABAQUARA,07.583.627/0001-61,224952.0,BANCO OURINVEST S.A.,Outros,-23.6751691,-46.6304766
FUNDO DE INVESTIMENTO IMOBILIARIO PENINSULA,CAMPINAS/AMOREIRAS,07.583.627/0001-61,224952.0,BANCO OURINVEST S.A.,Outros,-22.9574043,-47.1197575
FUNDO DE INVESTIMENTO IMOBILIARIO PENINSULA,JAGUARE,07.583.627/0001-61,224952.0,BANCO OURINVEST S.A.,Outros,-23.5586545,-46.7478416
FUNDO DE INVESTIMENTO IMOBILIARIO PENINSULA,ROSA E SILVA,07.583.627/0001-61,224952.0,BANCO OURINVEST S.A.,Outros,-8.0463228,-34.8970102
FUNDO DE INVESTIMENTO IMOBILIARIO PENINSULA,CRS 516 BRASILIA,07.583.627/0001-61,224952.0,BANCO OURINVEST S.A.,Outros,63.96068,10.22468
FUNDO DE INVESTIMENTO IMOBILIARIO PENINSULA,GOIÂNIA,07.583.627/0001-61,224952.0,BANCO OURINVEST S.A.,Outros,-23.6152052,-46.6819781
FUNDO DE INVESTIMENTO IMOBILIARIO PENINSULA,CURUÇÁ,07.583.627/0001-61,224952.0,BANCO OURINVEST S.A.,Outros,-23.5193391,-46.5807303
FUNDO DE INVESTIMENTO IMOBILIARIO PENINSULA,CAMPINAS,07.583.627/0001-61,224952.0,BANCO OURINVEST S.A.,Outros,-23.5074506,-47.4799017
FUNDO DE INVESTIMENTO IMOBILIARIO PENINSULA,EDGARD FACÓ,07.583.627/0001-61,224952.0,BANCO OURINVEST S.A.,Outros,36.93343,-82.62905
FUNDO DE INVESTIMENTO IMOBILIARIO PENINSULA,RECIFE,07.583.627/0001-61,224952.0,BANCO OURINVEST S.A.,Outros,-8.1046638,-34.8898235
FUNDO DE INVESTIMENTO IMOBILIARIO PENINSULA,MORRO GRANDE,07.583.627/0001-61,224952.0,BANCO OURINVEST S.A.,Outros,-23.4741542,-46.7029887
FUNDO DE INVESTIMENTO IMOBILIARIO PENINSULA,SOROCABA,07.583.627/0001-61,224952.0,BANCO OURINVEST S.A.,Outros,-23.4901946,-47.4450244
FUNDO DE INVESTIMENTO IMOBILIARIO PENINSULA,GUAIANASES,07.583.627/0001-61,224952.0,BANCO OURINVEST S.A.,Outros,-23.5434357,-46.4231204
FUNDO DE INVESTIMENTO IMOBILIARIO PENINSULA,CERRO CORÁ,07.583.627/0001-61,224952.0,BANCO OURINVEST S.A.,Outros,-23.5346723,-46.7129311
FUNDO DE INVESTIMENTO IMOBILIARIO PENINSULA,Guarani,07.583.627/0001-61,224952.0,BANCO OURINVEST S.A.,Outros,-22.52667,-43.73278
FUNDO DE INVESTIMENTO IMOBILIARIO PENINSULA,Belvedere,07.583.627/0001-61,224952.0,BANCO OURINVEST S.A.,Outros,-19.9732442,-43.9465342
